,date,float_id,latitude,longitude,sea temperature in deg_celcius,sea_water_salinity in psu,Sea Pressure in decibar,cycle number
240,2017-10-18 23:07:47,2903125,9.529,71.02,24.915000915527344,36.17499923706055,45.939998626708984,147
241,2017-10-18 23:07:47,2903125,9.529,71.02,24.018999099731445,36.03200149536133,47.939998626708984,147
242,2017-10-18 23:07:47,2903125,9.529,71.02,23.618000030517578,35.970001220703125,50.040000915527344,147
243,2017-10-18 23:07:47,2903125,9.529,71.02,23.003999710083008,35.887001037597656,52.040000915527344,147
244,2017-10-18 23:07:47,2903125,9.529,71.02,22.565000534057617,35.83100128173828,54.040000915527344,147
245,2017-10-18 23:07:47,2903125,9.529,71.02,22.268999099731445,35.79499816894531,56.040000915527344,147
246,2017-10-18 23:07:47,2903125,9.529,71.02,22.020000457763672,35.770999908447266,58.040000915527344,147
247,2017-10-18 23:07:47,2903125,9.529,71.02,21.56599998474121,35.768001556396484,60.040000915527344,147
248,2017-10-18 23:07:47,2903125,9.529,71.02,21.22599983215332,35.750999450683594,62.040000915527344,147
249,2017-10-18 23:07:47,2903125,9.529,71.02,20.916000366210938,35.71099853515625,64.04000091552734,147
250,2017-10-18 23:07:47,2903125,9.529,71.02,20.628000259399414,35.68000030517578,66.04000091552734,147
251,2017-10-18 23:07:47,2903125,9.529,71.02,20.3700008392334,35.64899826049805,68.04000091552734,147
252,2017-10-18 23:07:47,2903125,9.529,71.02,20.07699966430664,35.60599899291992,70.04000091552734,147
253,2017-10-18 23:07:47,2903125,9.529,71.02,19.836999893188477,35.569000244140625,72.04000091552734,147
254,2017-10-18 23:07:47,2903125,9.529,71.02,19.493000030517578,35.54100036621094,74.04000091552734,147
255,2017-10-18 23:07:47,2903125,9.529,71.02,19.30500030517578,35.52199935913086,76.04000091552734,147
256,2017-10-18 23:07:47,2903125,9.529,71.02,19.219999313354492,35.50899887084961,78.04000091552734,147
